root - INFO - [2023-10-02 14:38:07] Epoch [0/40] Batch [4101/4839] loss : 0.7359, loss_l1 : 0.5495, loss_l2 : 0.9224
root - INFO - [2023-10-02 14:38:20] Epoch [0/40] Batch [4151/4839] loss : 0.7358, loss_l1 : 0.5494, loss_l2 : 0.9223
root - INFO - [2023-10-02 14:38:31] Epoch [0/40] Batch [4201/4839] loss : 0.7359, loss_l1 : 0.5494, loss_l2 : 0.9223
root - INFO - [2023-10-02 14:38:39] Epoch [0/40] Batch [4251/4839] loss : 0.7357, loss_l1 : 0.5493, loss_l2 : 0.9222
root - INFO - [2023-10-02 14:38:48] Epoch [0/40] Batch [4301/4839] loss : 0.7354, loss_l1 : 0.5491, loss_l2 : 0.9218
root - INFO - [2023-10-02 14:38:57] Epoch [0/40] Batch [4351/4839] loss : 0.7353, loss_l1 : 0.5491, loss_l2 : 0.9216
root - INFO - [2023-10-02 14:39:09] Epoch [0/40] Batch [4401/4839] loss : 0.7353, loss_l1 : 0.5490, loss_l2 : 0.9216
root - INFO - [2023-10-02 14:39:19] Epoch [0/40] Batch [4451/4839] loss : 0.7352, loss_l1 : 0.5490, loss_l2 : 0.9214
root - INFO - [2023-10-02 14:39:28] Epoch [0/40] Batch [4501/4839] loss : 0.7352, loss_l1 : 0.5490, loss_l2 : 0.9215
root - INFO - [2023-10-02 14:39:38] Epoch [0/40] Batch [4551/4839] loss : 0.7353, loss_l1 : 0.5490, loss_l2 : 0.9215
root - INFO - [2023-10-02 14:39:48] Epoch [0/40] Batch [4601/4839] loss : 0.7354, loss_l1 : 0.5491, loss_l2 : 0.9217
root - INFO - [2023-10-02 14:40:05] Epoch [0/40] Batch [4651/4839] loss : 0.7353, loss_l1 : 0.5491, loss_l2 : 0.9216
root - INFO - [2023-10-02 14:40:14] Epoch [0/40] Batch [4701/4839] loss : 0.7351, loss_l1 : 0.5490, loss_l2 : 0.9213
root - INFO - [2023-10-02 14:40:25] Epoch [0/40] Batch [4751/4839] loss : 0.7350, loss_l1 : 0.5489, loss_l2 : 0.9212
root - INFO - [2023-10-02 14:40:37] Epoch [0/40] Batch [4801/4839] loss : 0.7350, loss_l1 : 0.5489, loss_l2 : 0.9212
root - INFO - [2023-10-02 14:40:47] Epoch [0/40] loss : 0.7351, loss_l1 : 0.5489, loss_l2 : 0.9213
root - INFO - [2023-10-02 14:40:48] Epoch [1/40] Batch [1/4839] loss : 0.6364, loss_l1 : 0.4927, loss_l2 : 0.7801
root - INFO - [2023-10-02 14:41:01] Epoch [1/40] Batch [51/4839] loss : 0.7489, loss_l1 : 0.5543, loss_l2 : 0.9435
root - INFO - [2023-10-02 14:41:15] Epoch [1/40] Batch [101/4839] loss : 0.7331, loss_l1 : 0.5448, loss_l2 : 0.9214
root - INFO - [2023-10-02 14:41:28] Epoch [1/40] Batch [151/4839] loss : 0.7405, loss_l1 : 0.5491, loss_l2 : 0.9319
root - INFO - [2023-10-02 14:41:38] Epoch [1/40] Batch [201/4839] loss : 0.7391, loss_l1 : 0.5490, loss_l2 : 0.9292
root - INFO - [2023-10-02 14:41:51] Epoch [1/40] Batch [251/4839] loss : 0.7402, loss_l1 : 0.5502, loss_l2 : 0.9302
root - INFO - [2023-10-02 14:42:07] Epoch [1/40] Batch [301/4839] loss : 0.7396, loss_l1 : 0.5503, loss_l2 : 0.9289
root - INFO - [2023-10-02 14:42:19] Epoch [1/40] Batch [351/4839] loss : 0.7370, loss_l1 : 0.5488, loss_l2 : 0.9252
root - INFO - [2023-10-02 14:42:29] Epoch [1/40] Batch [401/4839] loss : 0.7361, loss_l1 : 0.5482, loss_l2 : 0.9239
root - INFO - [2023-10-02 14:42:45] Epoch [1/40] Batch [451/4839] loss : 0.7358, loss_l1 : 0.5483, loss_l2 : 0.9234
root - INFO - [2023-10-02 14:42:56] Epoch [1/40] Batch [501/4839] loss : 0.7346, loss_l1 : 0.5472, loss_l2 : 0.9219
root - INFO - [2023-10-02 14:43:11] Epoch [1/40] Batch [551/4839] loss : 0.7352, loss_l1 : 0.5478, loss_l2 : 0.9226
root - INFO - [2023-10-02 14:43:24] Epoch [1/40] Batch [601/4839] loss : 0.7347, loss_l1 : 0.5477, loss_l2 : 0.9217
root - INFO - [2023-10-02 14:43:36] Epoch [1/40] Batch [651/4839] loss : 0.7331, loss_l1 : 0.5468, loss_l2 : 0.9193
root - INFO - [2023-10-02 14:43:46] Epoch [1/40] Batch [701/4839] loss : 0.7324, loss_l1 : 0.5465, loss_l2 : 0.9184
root - INFO - [2023-10-02 14:43:54] Epoch [1/40] Batch [751/4839] loss : 0.7324, loss_l1 : 0.5466, loss_l2 : 0.9181
root - INFO - [2023-10-02 14:44:12] Epoch [1/40] Batch [801/4839] loss : 0.7325, loss_l1 : 0.5467, loss_l2 : 0.9183
root - INFO - [2023-10-02 14:44:22] Epoch [1/40] Batch [851/4839] loss : 0.7323, loss_l1 : 0.5467, loss_l2 : 0.9179
root - INFO - [2023-10-02 14:44:30] Epoch [1/40] Batch [901/4839] loss : 0.7328, loss_l1 : 0.5469, loss_l2 : 0.9188
root - INFO - [2023-10-02 14:44:41] Epoch [1/40] Batch [951/4839] loss : 0.7319, loss_l1 : 0.5465, loss_l2 : 0.9174
root - INFO - [2023-10-02 14:44:51] Epoch [1/40] Batch [1001/4839] loss : 0.7318, loss_l1 : 0.5462, loss_l2 : 0.9175
root - INFO - [2023-10-02 14:45:02] Epoch [1/40] Batch [1051/4839] loss : 0.7314, loss_l1 : 0.5460, loss_l2 : 0.9168
root - INFO - [2023-10-02 14:45:11] Epoch [1/40] Batch [1101/4839] loss : 0.7318, loss_l1 : 0.5462, loss_l2 : 0.9174
root - INFO - [2023-10-02 14:45:22] Epoch [1/40] Batch [1151/4839] loss : 0.7314, loss_l1 : 0.5460, loss_l2 : 0.9167
root - INFO - [2023-10-02 14:45:33] Epoch [1/40] Batch [1201/4839] loss : 0.7307, loss_l1 : 0.5457, loss_l2 : 0.9157
root - INFO - [2023-10-02 14:45:41] Epoch [1/40] Batch [1251/4839] loss : 0.7308, loss_l1 : 0.5458, loss_l2 : 0.9158
root - INFO - [2023-10-02 14:45:53] Epoch [1/40] Batch [1301/4839] loss : 0.7311, loss_l1 : 0.5460, loss_l2 : 0.9162
root - INFO - [2023-10-02 14:46:06] Epoch [1/40] Batch [1351/4839] loss : 0.7309, loss_l1 : 0.5460, loss_l2 : 0.9159
root - INFO - [2023-10-02 14:46:17] Epoch [1/40] Batch [1401/4839] loss : 0.7313, loss_l1 : 0.5462, loss_l2 : 0.9164
root - INFO - [2023-10-02 14:46:32] Epoch [1/40] Batch [1451/4839] loss : 0.7314, loss_l1 : 0.5462, loss_l2 : 0.9166
root - INFO - [2023-10-02 14:46:49] Epoch [1/40] Batch [1501/4839] loss : 0.7318, loss_l1 : 0.5464, loss_l2 : 0.9172
root - INFO - [2023-10-02 14:46:59] Epoch [1/40] Batch [1551/4839] loss : 0.7315, loss_l1 : 0.5463, loss_l2 : 0.9167
root - INFO - [2023-10-02 14:47:08] Epoch [1/40] Batch [1601/4839] loss : 0.7314, loss_l1 : 0.5462, loss_l2 : 0.9166
root - INFO - [2023-10-02 14:47:21] Epoch [1/40] Batch [1651/4839] loss : 0.7316, loss_l1 : 0.5464, loss_l2 : 0.9169
root - INFO - [2023-10-02 14:47:32] Epoch [1/40] Batch [1701/4839] loss : 0.7316, loss_l1 : 0.5464, loss_l2 : 0.9169
root - INFO - [2023-10-02 14:47:41] Epoch [1/40] Batch [1751/4839] loss : 0.7311, loss_l1 : 0.5461, loss_l2 : 0.9161
root - INFO - [2023-10-02 14:47:51] Epoch [1/40] Batch [1801/4839] loss : 0.7309, loss_l1 : 0.5460, loss_l2 : 0.9159
root - INFO - [2023-10-02 14:47:59] Epoch [1/40] Batch [1851/4839] loss : 0.7307, loss_l1 : 0.5458, loss_l2 : 0.9156
root - INFO - [2023-10-02 14:48:09] Epoch [1/40] Batch [1901/4839] loss : 0.7307, loss_l1 : 0.5459, loss_l2 : 0.9156
root - INFO - [2023-10-02 14:48:18] Epoch [1/40] Batch [1951/4839] loss : 0.7308, loss_l1 : 0.5458, loss_l2 : 0.9158
root - INFO - [2023-10-02 14:48:27] Epoch [1/40] Batch [2001/4839] loss : 0.7303, loss_l1 : 0.5455, loss_l2 : 0.9150
root - INFO - [2023-10-02 14:48:37] Epoch [1/40] Batch [2051/4839] loss : 0.7299, loss_l1 : 0.5453, loss_l2 : 0.9145
root - INFO - [2023-10-02 14:48:46] Epoch [1/40] Batch [2101/4839] loss : 0.7304, loss_l1 : 0.5456, loss_l2 : 0.9152
root - INFO - [2023-10-02 14:48:59] Epoch [1/40] Batch [2151/4839] loss : 0.7306, loss_l1 : 0.5456, loss_l2 : 0.9155
root - INFO - [2023-10-02 14:49:15] Epoch [1/40] Batch [2201/4839] loss : 0.7312, loss_l1 : 0.5460, loss_l2 : 0.9164
root - INFO - [2023-10-02 14:49:25] Epoch [1/40] Batch [2251/4839] loss : 0.7317, loss_l1 : 0.5463, loss_l2 : 0.9171
root - INFO - [2023-10-02 14:49:33] Epoch [1/40] Batch [2301/4839] loss : 0.7319, loss_l1 : 0.5464, loss_l2 : 0.9174
